id,tune,segment_idx,measure,beat,chord_symbol,chord_function,key,iv,ic1,ic2,ic3,ic4,ic5,ic6,iv_sum,forte_class,cardinality,note_count,pitch_classes,relative_pcs,timestamp_ms,dissonance,iv_distance,iv_sum_norm,dissonance_norm,iv_distance_norm
WRfYc,Mohawk (No. 2),0,2,0.0,B-,I,Bb major,(233331),2,3,3,3,3,1,15,6-24A,6,7,"[0, 2, 6, 7, 9, 10]","[0, 2, 4, 8, 9, 11]",2000.0,4.3,0.0,0.23076923076923078,0.2263157894736842,0.0
WRfYc,Mohawk (No. 2),1,3,0.0,E-,IV,Bb major,(012120),0,1,2,1,2,0,6,4-26,4,6,"[1, 3, 6, 10]","[0, 3, 7, 10]",4000.0,0.5,3.872983346207417,0.057692307692307696,0.02631578947368421,0.23145502494313788
WRfYc,Mohawk (No. 2),2,4,0.0,B-,I,Bb major,(254361),2,5,4,3,6,1,21,7-35,7,9,"[0, 1, 3, 5, 7, 8, 10]","[0, 2, 3, 5, 7, 9, 10]",6000.0,5.3,6.708203932499369,0.34615384615384615,0.2789473684210526,0.4008918628686366
WRfYc,Mohawk (No. 2),3,5,0.0,B-,I,Bb major,(020100),0,2,0,1,0,0,3,3-6,3,6,"[3, 5, 7]","[5, 7, 9]",8000.0,1.0,8.366600265340756,0.0,0.05263157894736842,0.5
WRfYc,Mohawk (No. 2),4,6,0.0,E-,IV,Bb major,(010020),0,1,0,0,2,0,3,3-9,3,6,"[0, 5, 10]","[2, 7, 9]",10000.0,0.5,2.449489742783178,0.0,0.02631578947368421,0.14638501094227996
WRfYc,Mohawk (No. 2),5,7,0.0,E-,IV,Bb major,(313431),3,1,3,4,3,1,15,6-19A,6,8,"[2, 3, 5, 6, 9, 10]","[0, 2, 3, 6, 7, 11]",12000.0,4.3,6.0,0.23076923076923078,0.2263157894736842,0.35856858280031806
WRfYc,Mohawk (No. 2),6,8,0.0,B-,I,Bb major,(001110),0,0,1,1,1,0,3,3-11B,3,4,"[0, 5, 9]","[2, 7, 11]",14000.0,0.0,5.291502622129181,0.0,0.0,0.31622776601683794
WRfYc,Mohawk (No. 2),7,9,0.0,G,VI,Bb major,(111120),1,1,1,1,2,0,6,4-14B,4,7,"[2, 3, 5, 10]","[3, 7, 8, 10]",16000.0,1.5,1.7320508075688772,0.057692307692307696,0.07894736842105263,0.10350983390135313
WRfYc,Mohawk (No. 2),8,10,0.0,C,II,Bb major,(001110),0,0,1,1,1,0,3,3-11A,3,7,"[2, 7, 10]","[2, 7, 10]",18000.0,0.0,1.7320508075688772,0.0,0.0,0.10350983390135313
WRfYc,Mohawk (No. 2),9,11,0.0,F,V,Bb major,(001110),0,0,1,1,1,0,3,3-11A,3,5,"[2, 7, 10]","[2, 5, 9]",20000.0,0.0,0.0,0.0,0.0,0.0
WRfYc,Mohawk (No. 2),10,12,0.0,B-,I,Bb major,(333231),3,3,3,2,3,1,15,6-40B,6,9,"[2, 5, 7, 8, 9, 10]","[0, 4, 7, 9, 10, 11]",22000.0,5.3,5.291502622129181,0.23076923076923078,0.2789473684210526,0.31622776601683794
WRfYc,Mohawk (No. 2),11,13,2.0,F,V,Bb major,(211110),2,1,1,1,1,0,6,4-4B,4,6,"[5, 8, 9, 10]","[0, 3, 4, 5]",25000.0,2.5,3.872983346207417,0.057692307692307696,0.13157894736842105,0.23145502494313788
WRfYc,Mohawk (No. 2),12,14,0.0,B-,I,Bb major,(233331),2,3,3,3,3,1,15,6-24A,6,7,"[0, 2, 6, 7, 9, 10]","[0, 2, 4, 8, 9, 11]",26000.0,4.3,4.123105625617661,0.23076923076923078,0.2263157894736842,0.24640269015229058
WRfYc,Mohawk (No. 2),13,15,0.0,E-,IV,Bb major,(012120),0,1,2,1,2,0,6,4-26,4,6,"[1, 3, 6, 10]","[0, 3, 7, 10]",28000.0,0.5,3.872983346207417,0.057692307692307696,0.02631578947368421,0.23145502494313788
WRfYc,Mohawk (No. 2),14,16,0.0,B-,I,Bb major,(254361),2,5,4,3,6,1,21,7-35,7,9,"[0, 1, 3, 5, 7, 8, 10]","[0, 2, 3, 5, 7, 9, 10]",30000.0,5.3,6.708203932499369,0.34615384615384615,0.2789473684210526,0.4008918628686366
WRfYc,Mohawk (No. 2),15,17,0.0,B-,I,Bb major,(020100),0,2,0,1,0,0,3,3-6,3,6,"[3, 5, 7]","[5, 7, 9]",32000.0,1.0,8.366600265340756,0.0,0.05263157894736842,0.5
WRfYc,Mohawk (No. 2),16,18,0.0,E-,IV,Bb major,(010020),0,1,0,0,2,0,3,3-9,3,6,"[0, 5, 10]","[2, 7, 9]",34000.0,0.5,2.449489742783178,0.0,0.02631578947368421,0.14638501094227996
WRfYc,Mohawk (No. 2),17,19,0.0,E-,IV,Bb major,(313431),3,1,3,4,3,1,15,6-19A,6,8,"[2, 3, 5, 6, 9, 10]","[0, 2, 3, 6, 7, 11]",36000.0,4.3,6.0,0.23076923076923078,0.2263157894736842,0.35856858280031806
WRfYc,Mohawk (No. 2),18,20,0.0,B-,I,Bb major,(001110),0,0,1,1,1,0,3,3-11B,3,4,"[0, 5, 9]","[2, 7, 11]",38000.0,0.0,5.291502622129181,0.0,0.0,0.31622776601683794
WRfYc,Mohawk (No. 2),19,21,0.0,G,VI,Bb major,(111120),1,1,1,1,2,0,6,4-14B,4,7,"[2, 3, 5, 10]","[3, 7, 8, 10]",40000.0,1.5,1.7320508075688772,0.057692307692307696,0.07894736842105263,0.10350983390135313
WRfYc,Mohawk (No. 2),20,22,0.0,C,II,Bb major,(001110),0,0,1,1,1,0,3,3-11A,3,7,"[2, 7, 10]","[2, 7, 10]",42000.0,0.0,1.7320508075688772,0.0,0.0,0.10350983390135313
WRfYc,Mohawk (No. 2),21,23,0.0,F,V,Bb major,(001110),0,0,1,1,1,0,3,3-11A,3,5,"[2, 7, 10]","[2, 5, 9]",44000.0,0.0,0.0,0.0,0.0,0.0
WRfYc,Mohawk (No. 2),22,24,0.0,B-,I,Bb major,(333231),3,3,3,2,3,1,15,6-40B,6,9,"[2, 5, 7, 8, 9, 10]","[0, 4, 7, 9, 10, 11]",46000.0,5.3,5.291502622129181,0.23076923076923078,0.2789473684210526,0.31622776601683794
WRfYc,Mohawk (No. 2),23,25,2.0,F,V,Bb major,(211110),2,1,1,1,1,0,6,4-4B,4,6,"[5, 8, 9, 10]","[0, 3, 4, 5]",49000.0,2.5,3.872983346207417,0.057692307692307696,0.13157894736842105,0.23145502494313788
WRfYc,Mohawk (No. 2),24,26,0.0,B-,I,Bb major,(021030),0,2,1,0,3,0,6,4-23,4,6,"[0, 5, 7, 10]","[0, 2, 7, 9]",50000.0,1.0,3.1622776601683795,0.057692307692307696,0.05263157894736842,0.18898223650461363
WRfYc,Mohawk (No. 2),25,27,0.0,E-,IV,Bb major,(122230),1,2,2,2,3,0,10,5-27B,5,8,"[0, 2, 3, 7, 10]","[0, 4, 7, 9, 11]",52000.0,2.0,2.449489742783178,0.1346153846153846,0.10526315789473684,0.14638501094227996
WRfYc,Mohawk (No. 2),26,28,0.0,B-,I,Bb major,(111120),1,1,1,1,2,0,6,4-14A,4,5,"[0, 5, 7, 8]","[2, 7, 9, 10]",54000.0,1.5,2.0,0.057692307692307696,0.07894736842105263,0.11952286093343936
WRfYc,Mohawk (No. 2),27,29,0.0,B-,I,Bb major,(112011),1,1,2,0,1,1,6,4-13B,4,4,"[0, 1, 7, 10]","[0, 2, 3, 9]",56000.0,2.3,2.0,0.057692307692307696,0.12105263157894736,0.11952286093343936
WRfYc,Mohawk (No. 2),28,30,0.0,E-,IV,Bb major,(143250),1,4,3,2,5,0,15,6-32,6,7,"[0, 1, 3, 5, 8, 10]","[0, 2, 5, 7, 9, 10]",58000.0,3.0,5.5677643628300215,0.23076923076923078,0.15789473684210525,0.33273756282434613
WRfYc,Mohawk (No. 2),29,32,0.0,B-,I,Bb major,(433221),4,3,3,2,2,1,15,6-36B,6,10,"[1, 2, 3, 4, 5, 10]","[0, 3, 4, 5, 6, 7]",62000.0,6.3,4.47213595499958,0.23076923076923078,0.33157894736842103,0.2672612419124244
WRfYc,Mohawk (No. 2),30,33,0.0,B-,I,Bb major,(777663),7,7,7,6,6,3,36,9-2B,9,9,"[0, 1, 2, 5, 7, 8, 9, 10, 11]","[0, 1, 2, 3, 4, 7, 9, 10, 11]",64000.0,12.9,8.774964387392123,0.6346153846153846,0.6789473684210526,0.5244044240850758
WRfYc,Mohawk (No. 2),31,34,0.0,C,II,Bb major,(556453),5,5,6,4,5,3,28,8-13A,8,11,"[0, 3, 4, 5, 6, 7, 9, 10]","[0, 3, 4, 5, 6, 7, 9, 10]",66000.0,9.9,3.7416573867739413,0.4807692307692308,0.5210526315789474,0.22360679774997896
WRfYc,Mohawk (No. 2),32,35,0.0,F,V,Bb major,(677673),6,7,7,6,7,3,36,9-7A,9,12,"[0, 2, 3, 4, 5, 6, 7, 9, 10]","[0, 1, 2, 4, 5, 7, 9, 10, 11]",68000.0,11.9,3.7416573867739413,0.6346153846153846,0.6263157894736843,0.22360679774997896
WRfYc,Mohawk (No. 2),33,36,0.0,B-,I,Bb major,(221100),2,2,1,1,0,0,6,4-2B,4,5,"[0, 1, 2, 10]","[0, 2, 3, 4]",70000.0,3.0,12.649110640673518,0.057692307692307696,0.15789473684210525,0.7559289460184545
WRfYc,Mohawk (No. 2),34,37,2.0,F,V,Bb major,(001110),0,0,1,1,1,0,3,3-11B,3,3,"[2, 5, 10]","[0, 5, 9]",73000.0,0.0,3.0,0.0,0.0,0.17928429140015903
WRfYc,Mohawk (No. 2),35,38,0.0,B-,I,Bb major,(123121),1,2,3,1,2,1,10,5-25A,5,10,"[1, 5, 7, 8, 10]","[0, 3, 7, 9, 10]",74000.0,2.8,3.3166247903554,0.1346153846153846,0.14736842105263157,0.19820624179302296
WRfYc,Mohawk (No. 2),36,39,0.0,E-,IV,Bb major,(233331),2,3,3,3,3,1,15,6-46A,6,8,"[1, 2, 3, 5, 7, 10]","[0, 2, 4, 7, 10, 11]",76000.0,4.3,2.6457513110645907,0.23076923076923078,0.2263157894736842,0.15811388300841897
WRfYc,Mohawk (No. 2),37,40,0.0,B-,I,Bb major,(222121),2,2,2,1,2,1,10,5-12,5,7,"[2, 3, 5, 7, 8]","[4, 5, 7, 9, 10]",78000.0,3.8,2.6457513110645907,0.1346153846153846,0.19999999999999998,0.15811388300841897
WRfYc,Mohawk (No. 2),38,41,0.0,B-,I,Bb major,(432100),4,3,2,1,0,0,10,5-1,5,5,"[4, 5, 6, 7, 8]","[6, 7, 8, 9, 10]",80000.0,5.5,3.1622776601683795,0.1346153846153846,0.2894736842105263,0.18898223650461363
WRfYc,Mohawk (No. 2),39,42,0.0,E-,IV,Bb major,(223111),2,2,3,1,1,1,10,5-10A,5,5,"[0, 1, 3, 9, 10]","[0, 6, 7, 9, 10]",82000.0,3.8,2.8284271247461903,0.1346153846153846,0.19999999999999998,0.16903085094570333
WRfYc,Mohawk (No. 2),40,43,0.0,E-,IV,Bb major,(444441),4,4,4,4,4,1,21,7-11B,7,13,"[0, 1, 5, 7, 8, 9, 10]","[2, 4, 5, 6, 7, 9, 10]",84000.0,6.8,5.196152422706632,0.34615384615384615,0.35789473684210527,0.3105295017040594
WRfYc,Mohawk (No. 2),41,44,0.0,B-,I,Bb major,(456562),4,5,6,5,6,2,28,8-26,8,16,"[0, 2, 3, 5, 6, 7, 9, 10]","[0, 2, 4, 5, 7, 8, 9, 11]",86000.0,8.1,3.3166247903554,0.4807692307692308,0.4263157894736842,0.19820624179302296
WRfYc,Mohawk (No. 2),42,45,0.0,D,III,Bb major,(566452),5,6,6,4,5,2,28,8-10,8,8,"[0, 2, 5, 7, 8, 9, 10, 11]","[0, 3, 5, 6, 7, 8, 9, 10]",88000.0,9.6,2.0,0.4807692307692308,0.5052631578947369,0.11952286093343936
WRfYc,Mohawk (No. 2),43,45,2.0,D-,bIII,Bb major,(435432),4,3,5,4,3,2,21,7-16A,7,8,"[1, 4, 5, 6, 7, 9, 10]","[0, 3, 4, 5, 6, 8, 9]",89000.0,7.1,3.872983346207417,0.34615384615384615,0.3736842105263158,0.23145502494313788
WRfYc,Mohawk (No. 2),44,46,0.0,C,II,Bb major,(223431),2,2,3,4,3,1,15,6-31B,6,8,"[0, 2, 3, 6, 7, 10]","[0, 2, 3, 6, 7, 10]",90000.0,3.8,3.1622776601683795,0.23076923076923078,0.19999999999999998,0.18898223650461363
WRfYc,Mohawk (No. 2),45,47,0.0,F,V,Bb major,(101310),1,0,1,3,1,0,6,4-19B,4,6,"[0, 1, 5, 9]","[0, 4, 7, 8]",92000.0,1.0,3.872983346207417,0.057692307692307696,0.05263157894736842,0.23145502494313788
WRfYc,Mohawk (No. 2),46,48,0.0,B-,I,Bb major,(221100),2,2,1,1,0,0,6,4-2A,4,6,"[1, 2, 3, 5]","[3, 4, 5, 7]",94000.0,3.0,3.1622776601683795,0.057692307692307696,0.15789473684210525,0.18898223650461363
WRfYc,Mohawk (No. 2),47,49,0.0,B-,I,Bb major,(001110),0,0,1,1,1,0,3,3-11A,3,4,"[2, 5, 9]","[4, 7, 11]",96000.0,0.0,3.0,0.0,0.0,0.17928429140015903
WRfYc,Mohawk (No. 2),48,50,0.0,B-,I,Bb major,(222220),2,2,2,2,2,0,10,5-11A,5,6,"[0, 1, 2, 5, 10]","[0, 2, 3, 4, 7]",98000.0,3.0,3.3166247903554,0.1346153846153846,0.15789473684210525,0.19820624179302296
WRfYc,Mohawk (No. 2),49,51,0.0,E-,IV,Bb major,(132130),1,3,2,1,3,0,10,5-23B,5,5,"[0, 2, 3, 5, 10]","[0, 2, 7, 9, 11]",100000.0,2.5,2.0,0.1346153846153846,0.13157894736842105,0.11952286093343936
WRfYc,Mohawk (No. 2),50,52,0.0,B-,I,Bb major,(001110),0,0,1,1,1,0,3,3-11B,3,7,"[2, 5, 10]","[0, 4, 7]",102000.0,0.0,3.872983346207417,0.0,0.0,0.23145502494313788
WRfYc,Mohawk (No. 2),51,53,0.0,B-,I,Bb major,(010101),0,1,0,1,0,1,3,3-8A,3,3,"[2, 8, 10]","[0, 4, 10]",104000.0,1.3,2.0,0.0,0.06842105263157895,0.11952286093343936
WRfYc,Mohawk (No. 2),52,54,0.0,E-,IV,Bb major,(143250),1,4,3,2,5,0,15,6-32,6,7,"[0, 3, 5, 7, 8, 10]","[0, 2, 4, 5, 7, 9]",106000.0,3.0,6.782329983125268,0.23076923076923078,0.15789473684210525,0.4053217416888888
WRfYc,Mohawk (No. 2),53,55,0.0,E-,IV,Bb major,(011010),0,1,1,0,1,0,3,3-7B,3,7,"[0, 7, 10]","[4, 7, 9]",108000.0,0.5,5.830951894845301,0.0,0.02631578947368421,0.3484660262185848
WRfYc,Mohawk (No. 2),54,57,0.0,D,III,Bb major,(143241),1,4,3,2,4,1,15,6-33A,6,6,"[0, 2, 3, 5, 7, 9]","[0, 1, 3, 5, 7, 10]",112000.0,3.8,5.291502622129181,0.23076923076923078,0.19999999999999998,0.31622776601683794
WRfYc,Mohawk (No. 2),55,57,2.0,G,VI,Bb major,(225222),2,2,5,2,2,2,15,6-27B,6,9,"[2, 5, 7, 8, 10, 11]","[0, 1, 3, 4, 7, 10]",113000.0,4.6,3.7416573867739413,0.23076923076923078,0.2421052631578947,0.22360679774997896
WRfYc,Mohawk (No. 2),56,58,0.0,C,II,Bb major,(113221),1,1,3,2,2,1,10,5-32A,5,5,"[0, 3, 6, 7, 10]","[0, 3, 6, 7, 10]",114000.0,2.3,2.6457513110645907,0.1346153846153846,0.12105263157894736,0.15811388300841897
WRfYc,Mohawk (No. 2),57,59,0.0,F,V,Bb major,(456553),4,5,6,5,5,3,28,8-27A,8,8,"[0, 2, 3, 4, 6, 7, 9, 10]","[1, 2, 4, 5, 7, 9, 10, 11]",116000.0,8.9,7.483314773547883,0.4807692307692308,0.46842105263157896,0.4472135954999579
WRfYc,Mohawk (No. 2),58,60,0.0,B-,I,Bb major,(233241),2,3,3,2,4,1,15,6-25A,6,9,"[0, 2, 3, 5, 9, 10]","[0, 2, 4, 5, 7, 11]",118000.0,4.3,5.5677643628300215,0.23076923076923078,0.2263157894736842,0.33273756282434613
WRfYc,Mohawk (No. 2),59,62,0.0,B-,I,Bb major,(011010),0,1,1,0,1,0,3,3-7B,3,7,"[5, 8, 10]","[0, 7, 10]",122000.0,0.5,5.0990195135927845,0.0,0.02631578947368421,0.304724700110022
WRfYc,Mohawk (No. 2),60,63,0.0,E-,IV,Bb major,(121110),1,2,1,1,1,0,6,4-11B,4,7,"[0, 1, 8, 10]","[5, 7, 9, 10]",124000.0,2.0,1.7320508075688772,0.057692307692307696,0.10526315789473684,0.10350983390135313
WRfYc,Mohawk (No. 2),61,64,0.0,B-,I,Bb major,(222220),2,2,2,2,2,0,10,5-11B,5,5,"[1, 2, 3, 5, 10]","[0, 3, 4, 5, 7]",126000.0,3.0,2.0,0.1346153846153846,0.15789473684210525,0.11952286093343936
WRfYc,Mohawk (No. 2),62,65,0.0,B-,I,Bb major,(344352),3,4,4,3,5,2,21,7-29A,7,9,"[0, 1, 3, 6, 7, 8, 10]","[0, 2, 3, 5, 8, 9, 10]",128000.0,6.6,4.795831523312719,0.34615384615384615,0.34736842105263155,0.2866057521105554
WRfYc,Mohawk (No. 2),63,66,0.0,E-,IV,Bb major,(021120),0,2,1,1,2,0,6,4-22B,4,5,"[1, 3, 5, 10]","[0, 2, 7, 10]",130000.0,1.0,6.244997998398398,0.057692307692307696,0.05263157894736842,0.37321001364608947
WRfYc,Mohawk (No. 2),64,67,0.0,E-,IV,Bb major,(111000),1,1,1,0,0,0,3,3-2B,3,4,"[0, 1, 10]","[7, 9, 10]",132000.0,1.5,2.6457513110645907,0.0,0.07894736842105263,0.15811388300841897
WRfYc,Mohawk (No. 2),65,68,0.0,B-,I,Bb major,(122230),1,2,2,2,3,0,10,5-27A,5,5,"[0, 2, 5, 9, 10]","[0, 2, 4, 7, 11]",134000.0,2.0,3.872983346207417,0.1346153846153846,0.10526315789473684,0.23145502494313788
WRfYc,Mohawk (No. 2),66,69,0.0,B-,I,Bb major,(101220),1,0,1,2,2,0,6,4-20,4,6,"[2, 5, 9, 10]","[0, 4, 7, 11]",136000.0,1.0,2.449489742783178,0.057692307692307696,0.05263157894736842,0.14638501094227996
WRfYc,Mohawk (No. 2),67,69,2.0,D-,bIII,Bb major,(111111),1,1,1,1,1,1,6,4-29A,4,4,"[1, 2, 4, 8]","[0, 1, 3, 7]",137000.0,2.3,2.0,0.057692307692307696,0.12105263157894736,0.11952286093343936
WRfYc,Mohawk (No. 2),68,70,0.0,C,II,Bb major,(122230),1,2,2,2,3,0,10,5-27B,5,6,"[0, 2, 3, 7, 10]","[0, 2, 3, 7, 10]",138000.0,2.0,2.8284271247461903,0.1346153846153846,0.10526315789473684,0.16903085094570333
WRfYc,Mohawk (No. 2),69,71,0.0,F,V,Bb major,(433221),4,3,3,2,2,1,15,6-36A,6,9,"[2, 3, 4, 5, 6, 9]","[0, 1, 4, 9, 10, 11]",140000.0,6.3,3.605551275463989,0.23076923076923078,0.33157894736842103,0.21547290184283363
WRfYc,Mohawk (No. 2),70,72,0.0,B-,I,Bb major,(322210),3,2,2,2,1,0,10,5-3A,5,7,"[5, 6, 7, 9, 10]","[0, 7, 8, 9, 11]",142000.0,4.0,2.23606797749979,0.1346153846153846,0.21052631578947367,0.1336306209562122
WRfYc,Mohawk (No. 2),71,73,0.0,C,II,Bb major,(123121),1,2,3,1,2,1,10,5-25B,5,5,"[0, 1, 3, 7, 10]","[0, 1, 3, 7, 10]",144000.0,2.8,2.8284271247461903,0.1346153846153846,0.14736842105263157,0.16903085094570333
WRfYc,Mohawk (No. 2),72,73,2.0,B-,I,Bb major,(221100),2,2,1,1,0,0,6,4-2A,4,4,"[5, 6, 7, 9]","[7, 8, 9, 11]",145000.0,3.0,3.1622776601683795,0.057692307692307696,0.15789473684210525,0.18898223650461363
WS64c,Back Home Blues,0,2,0.0,C,I,C major,(011010),0,1,1,0,1,0,3,3-7A,3,4,"[2, 4, 7]","[2, 4, 7]",2000.0,0.5,0.0,0.0,0.02631578947368421,0.0
WS64c,Back Home Blues,1,3,0.0,C,I,C major,(020301),0,2,0,3,0,1,6,4-24,4,6,"[0, 2, 4, 8]","[0, 2, 4, 8]",4000.0,1.8,3.605551275463989,0.057692307692307696,0.09473684210526316,0.21547290184283363
WS64c,Back Home Blues,2,4,0.0,C,I,C major,(143241),1,4,3,2,4,1,15,6-33A,6,8,"[0, 2, 4, 7, 9, 10]","[0, 2, 4, 7, 9, 10]",6000.0,3.8,5.5677643628300215,0.23076923076923078,0.19999999999999998,0.33273756282434613
WS64c,Back Home Blues,3,5,0.0,C,I,C major,(020301),0,2,0,3,0,1,6,4-24,4,5,"[0, 4, 8, 10]","[0, 4, 8, 10]",8000.0,1.8,5.5677643628300215,0.057692307692307696,0.09473684210526316,0.33273756282434613
WS64c,Back Home Blues,4,6,0.0,F,IV,C major,(122230),1,2,2,2,3,0,10,5-27B,5,7,"[0, 2, 4, 5, 9]","[0, 4, 7, 9, 11]",10000.0,2.0,4.0,0.1346153846153846,0.10526315789473684,0.23904572186687872
WS64c,Back Home Blues,5,7,0.0,F,IV,C major,(002001),0,0,2,0,0,1,3,3-10,3,4,"[0, 3, 9]","[4, 7, 10]",12000.0,0.8,4.358898943540674,0.0,0.042105263157894736,0.26049403612586386
WS64c,Back Home Blues,6,8,0.0,C,I,C major,(121321),1,2,1,3,2,1,10,5-30B,5,6,"[0, 2, 4, 7, 8]","[0, 2, 4, 7, 8]",14000.0,2.8,4.358898943540674,0.1346153846153846,0.14736842105263157,0.26049403612586386
WS64c,Back Home Blues,7,9,0.0,E,III,C major,(221100),2,2,1,1,0,0,6,4-2B,4,4,"[7, 9, 10, 11]","[3, 5, 6, 7]",16000.0,3.0,3.1622776601683795,0.057692307692307696,0.15789473684210525,0.18898223650461363
WS64c,Back Home Blues,8,10,0.0,D,II,C major,(122010),1,2,2,0,1,0,6,4-10,4,10,"[2, 4, 5, 7]","[0, 2, 3, 5]",18000.0,2.0,2.0,0.057692307692307696,0.10526315789473684,0.11952286093343936
WS64c,Back Home Blues,9,11,0.0,G,V,C major,(232341),2,3,2,3,4,1,15,6-48,6,7,"[0, 2, 4, 7, 8, 9]","[0, 1, 2, 5, 7, 9]",20000.0,4.3,4.58257569495584,0.23076923076923078,0.2263157894736842,0.27386127875258304
WS64c,Back Home Blues,10,12,0.0,C,I,C major,(332110),3,3,2,1,1,0,10,5-2B,5,6,"[0, 1, 2, 9, 11]","[0, 1, 2, 9, 11]",22000.0,4.5,3.872983346207417,0.1346153846153846,0.23684210526315788,0.23145502494313788
WS64c,Back Home Blues,11,13,0.0,D,II,C major,(111000),1,1,1,0,0,0,3,3-2B,3,4,"[0, 9, 11]","[7, 9, 10]",24000.0,1.5,3.3166247903554,0.0,0.07894736842105263,0.19820624179302296
WS64c,Back Home Blues,12,14,0.0,C,I,C major,(021120),0,2,1,1,2,0,6,4-22A,4,6,"[0, 2, 4, 7]","[0, 2, 4, 7]",26000.0,1.0,2.6457513110645907,0.057692307692307696,0.05263157894736842,0.15811388300841897
WS64c,Back Home Blues,13,15,0.0,C,I,C major,(233331),2,3,3,3,3,1,15,6-46A,6,7,"[0, 3, 4, 5, 7, 9]","[0, 3, 4, 5, 7, 9]",28000.0,4.3,3.872983346207417,0.23076923076923078,0.2263157894736842,0.23145502494313788
WS64c,Back Home Blues,14,16,0.0,C,I,C major,(111120),1,1,1,1,2,0,6,4-14A,4,5,"[2, 7, 9, 10]","[2, 7, 9, 10]",30000.0,1.5,3.872983346207417,0.057692307692307696,0.07894736842105263,0.23145502494313788
WS64c,Back Home Blues,15,17,0.0,C,I,C major,(123121),1,2,3,1,2,1,10,5-25B,5,6,"[0, 2, 3, 5, 9]","[0, 2, 3, 5, 9]",32000.0,2.8,2.449489742783178,0.1346153846153846,0.14736842105263157,0.14638501094227996
WS64c,Back Home Blues,16,18,0.0,F,IV,C major,(233241),2,3,3,2,4,1,15,6-47A,6,8,"[0, 2, 5, 6, 7, 9]","[0, 1, 2, 4, 7, 9]",34000.0,4.3,2.6457513110645907,0.23076923076923078,0.2263157894736842,0.15811388300841897
WS64c,Back Home Blues,17,19,0.0,F,IV,C major,(222121),2,2,2,1,2,1,10,5-36B,5,7,"[0, 3, 5, 6, 7]","[0, 1, 2, 7, 10]",36000.0,3.8,2.6457513110645907,0.1346153846153846,0.19999999999999998,0.15811388300841897
WS64c,Back Home Blues,18,21,0.0,C,I,C major,(544332),5,4,4,3,3,2,21,7-4B,7,10,"[0, 2, 3, 4, 5, 6, 11]","[0, 2, 3, 4, 5, 6, 11]",40000.0,8.6,4.795831523312719,0.34615384615384615,0.4526315789473684,0.2866057521105554
WS64c,Back Home Blues,19,22,0.0,D,II,C major,(344451),3,4,4,4,5,1,21,7-27A,7,12,"[0, 1, 2, 4, 5, 7, 9]","[0, 2, 3, 5, 7, 10, 11]",42000.0,5.8,3.1622776601683795,0.34615384615384615,0.30526315789473685,0.18898223650461363
WS64c,Back Home Blues,20,23,0.0,G,V,C major,(10101010105),10,10,10,10,10,5,55,11-1,11,15,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11]",44000.0,19.0,14.071247279470288,1.0,1.0,0.8409178658720821
WS64c,Back Home Blues,21,24,0.0,C,I,C major,(254361),2,5,4,3,6,1,21,7-35,7,14,"[0, 2, 4, 5, 7, 9, 11]","[0, 2, 4, 5, 7, 9, 11]",46000.0,5.3,14.352700094407323,0.34615384615384615,0.2789473684210526,0.8577378887016043
WS64c,Back Home Blues,22,26,0.0,C,I,C major,(001110),0,0,1,1,1,0,3,3-11B,3,5,"[0, 4, 7]","[0, 4, 7]",50000.0,0.0,8.246211251235321,0.0,0.0,0.49280538030458115
WS64c,Back Home Blues,23,27,0.0,C,I,C major,(456553),4,5,6,5,5,3,28,8-27B,8,10,"[0, 2, 3, 4, 6, 8, 9, 11]","[0, 2, 3, 4, 6, 8, 9, 11]",52000.0,8.9,10.344080432788601,0.4807692307692308,0.46842105263157896,0.6181770435262516
WS64c,Back Home Blues,24,28,0.0,C,I,C major,(122311),1,2,2,3,1,1,10,5-26B,5,8,"[0, 2, 4, 8, 11]","[0, 2, 4, 8, 11]",54000.0,2.8,7.615773105863909,0.1346153846153846,0.14736842105263157,0.45512949491639976
WS64c,Back Home Blues,25,29,0.0,C,I,C major,(143241),1,4,3,2,4,1,15,6-33B,6,8,"[0, 2, 4, 5, 7, 10]","[0, 2, 4, 5, 7, 10]",56000.0,3.8,3.872983346207417,0.23076923076923078,0.19999999999999998,0.23145502494313788
WS64c,Back Home Blues,26,30,0.0,F,IV,C major,(122230),1,2,2,2,3,0,10,5-27A,5,6,"[0, 4, 5, 7, 9]","[0, 2, 4, 7, 11]",58000.0,2.0,2.6457513110645907,0.1346153846153846,0.10526315789473684,0.15811388300841897
WS64c,Back Home Blues,27,32,0.0,C,I,C major,(020100),0,2,0,1,0,0,3,3-6,3,4,"[7, 9, 11]","[7, 9, 11]",62000.0,1.0,3.872983346207417,0.0,0.05263157894736842,0.23145502494313788
WS64c,Back Home Blues,28,33,0.0,E,III,C major,(111000),1,1,1,0,0,0,3,3-2B,3,3,"[0, 9, 11]","[5, 7, 8]",64000.0,1.5,2.0,0.0,0.07894736842105263,0.11952286093343936
WS64c,Back Home Blues,29,33,2.0,A,VI,C major,(020100),0,2,0,1,0,0,3,3-6,3,4,"[0, 2, 4]","[3, 5, 7]",65000.0,1.0,2.0,0.0,0.05263157894736842,0.11952286093343936
